9.223593807000000311e+00,6.714489420999990299e-02
9.275473602375706506e+00,7.636732029552062428e-02
9.327317732745065371e+00,8.587689134515018308e-02
9.379062363237242295e+00,9.576239971675649942e-02
9.430643658981407995e+00,1.061126377682077015e-01
9.481997785106745624e+00,1.170163978573718622e-01
9.533060906742415241e+00,1.285624723421169291e-01
9.583769189017594670e+00,1.408396535803110305e-01
9.634058797061459956e+00,1.539367339298222115e-01
9.683865896003180040e+00,1.679425057485184891e-01
9.733126650971927418e+00,1.829457613942680472e-01
9.781777227096874583e+00,1.990352932249387363e-01
9.829753789507194028e+00,2.162998935983986570e-01
9.876992503332061801e+00,2.348283548725160486e-01
9.923429533700637961e+00,2.547094694051585950e-01
9.969001045742107436e+00,2.760320295541947577e-01
1.001364320458564094e+01,2.988848276774923041e-01
1.005729217536041276e+01,3.233566561329194733e-01
1.009988412319558471e+01,3.495363072783439495e-01
1.014135521322034172e+01,3.775125734716343606e-01
1.018164313810846444e+01,4.073690111413623138e-01
1.022071308733888095e+01,4.390949265539876856e-01
1.025855407406991837e+01,4.725979661019681366e-01
1.029515589964120181e+01,5.077830745468774332e-01
1.033050836539238126e+01,5.445551966502893970e-01
1.036460127266308895e+01,5.828192771737782385e-01
1.039742442279297308e+01,6.224802608789183900e-01
1.042896761712166942e+01,6.634430925272833957e-01
1.045922065698881909e+01,7.056127168804475769e-01
1.048817334373406496e+01,7.488940786999851440e-01
1.051581547869704281e+01,7.931921227474703073e-01
1.054213686321739551e+01,8.384117937844762780e-01
1.056712729863476241e+01,8.844580365725782656e-01
1.059077658628878460e+01,9.312357958733494812e-01
1.061307452751910141e+01,9.786500164483644681e-01
1.063401092366535750e+01,1.026605643059197215e+00
1.065357557606718686e+01,1.075007620467421265e+00
1.067175828606423593e+01,1.123760893434611940e+00
1.068854984120073226e+01,1.172771391868126400e+00
1.070397678587370827e+01,1.221980764138728137e+00
1.071811067311961629e+01,1.271375618934314611e+00
1.073102592330551275e+01,1.320945429194941845e+00
1.074279695679845403e+01,1.370679667860665862e+00
1.075349819396549300e+01,1.420567807871543797e+00
1.076320405517368251e+01,1.470599322167630119e+00
1.077198896079007540e+01,1.520763683688982848e+00
1.077992733118172630e+01,1.571050365375656011e+00
1.078709358671568985e+01,1.621448840167706740e+00
1.079356214775902068e+01,1.671948581005191059e+00
1.079940743467876807e+01,1.722539060828164548e+00
1.080470386784199377e+01,1.773209752576685005e+00
1.080952586761573997e+01,1.823950129190806013e+00
1.081394785436707195e+01,1.874749663610585593e+00
1.081804424846303725e+01,1.925597828776078879e+00
1.082188947027068515e+01,1.976484097627341674e+00
1.082555608996350038e+01,2.027398102992658213e+00
1.082908079246429622e+01,2.078332578796969976e+00
1.083246773267944008e+01,2.129283070112510057e+00
1.083571988839623401e+01,2.180245223734643467e+00
1.083884023740198721e+01,2.231214686458733887e+00
1.084183175748399819e+01,2.282187105080144107e+00
1.084469742642958145e+01,2.333158126394239584e+00
1.084744022202603375e+01,2.384123397196381333e+00
1.085006312206066426e+01,2.435078564281936586e+00
1.085256910432077859e+01,2.486019274446266358e+00
1.085496114659368239e+01,2.536941174484735662e+00
1.085724222666667771e+01,2.587839911192708620e+00
1.085941532232707907e+01,2.638711131365548912e+00
