5.206196000000002044e+00,-2.540660000000000140e-01
5.265062201779215911e+00,-2.521712056107082711e-01
5.323895582081788369e+00,-2.504533012971654204e-01
5.382696781549435983e+00,-2.489041465985945278e-01
5.441466440823875317e+00,-2.475156010542186313e-01
5.500205200546815831e+00,-2.462795242032606025e-01
5.558913701359977644e+00,-2.451877755849435625e-01
5.617592583905073766e+00,-2.442322147384904385e-01
5.676242488823820764e+00,-2.434047012031244073e-01
5.734864056757934314e+00,-2.426970945180683403e-01
5.793457928349129205e+00,-2.421012542225453312e-01
5.852024744239116671e+00,-2.416090398557781960e-01
5.910565145069614168e+00,-2.412123109569900836e-01
5.969079771482340036e+00,-2.409029270654041155e-01
6.027569264119005510e+00,-2.406727477202431353e-01
6.086034263621326268e+00,-2.405136324607301535e-01
6.144475410631018875e+00,-2.404174408260882911e-01
6.202893345789797230e+00,-2.403760323555404477e-01
6.261288709739377900e+00,-2.403812665883097721e-01
6.319662143121476561e+00,-2.404250030636191360e-01
6.378014286577803560e+00,-2.404991013206916328e-01
6.436345780750080792e+00,-2.405954208987502452e-01
6.494657266280017716e+00,-2.407058213370179278e-01
6.552949383809332673e+00,-2.408221621747177466e-01
6.611222773979740452e+00,-2.409363029510727394e-01
6.669478077432953178e+00,-2.410401032053058057e-01
6.727715934810690079e+00,-2.411254224766401222e-01
6.785936986754664169e+00,-2.411841203042985327e-01
6.844141873906592011e+00,-2.412080562275041584e-01
6.902331236908185730e+00,-2.411890897854799543e-01
6.960505716401164555e+00,-2.411190805174489860e-01
7.018665953027238835e+00,-2.409898879626341250e-01
7.076812587428127799e+00,-2.407933716602585761e-01
7.134946260245544458e+00,-2.405213911495452384e-01
7.193067612121205379e+00,-2.401658059697170944e-01
7.251177283696826237e+00,-2.397184756599972655e-01
7.309275915614116492e+00,-2.391712597596085399e-01
7.367364148514800704e+00,-2.385160178077743165e-01
7.425442623040583001e+00,-2.377446093437171337e-01
7.483511979833188832e+00,-2.368488939066603072e-01
7.541572859534327655e+00,-2.358207310358268194e-01
7.599625902785716036e+00,-2.346519802704395974e-01
7.657671750229066987e+00,-2.333345011497217070e-01
7.715711042506102402e+00,-2.318601532128961862e-01
7.773744420258527299e+00,-2.302207959991859065e-01
7.831772524128064461e+00,-2.284082890478140171e-01
7.889795994756427788e+00,-2.264144918980035004e-01
7.947815472785327628e+00,-2.242312640889772557e-01
8.005831598856484987e+00,-2.218504651599584321e-01
8.063845013611613766e+00,-2.192639546501700398e-01
8.121856357692426087e+00,-2.164635920988349505e-01
8.179866271740637629e+00,-2.134412370451763130e-01
8.237875396397969396e+00,-2.101887490284170823e-01
8.295884372306128185e+00,-2.066979875877802686e-01
8.353893840106833224e+00,-2.029608122624888267e-01
8.411904232083644573e+00,-1.989682851541704212e-01
8.469912470839977559e+00,-1.946980359604417732e-01
8.527912561540922809e+00,-1.901165286292529066e-01
8.585898420711572498e+00,-1.851898878615197419e-01
8.643863964877001038e+00,-1.798842383581581994e-01
8.701803110562293497e+00,-1.741657048200840885e-01
8.759709774292533169e+00,-1.680004119482133851e-01
8.817577872592798016e+00,-1.613544844434618430e-01
8.875401321988167780e+00,-1.541940470067453828e-01
8.933174039003729305e+00,-1.464852243389798692e-01
8.990889940164562333e+00,-1.381941411410812226e-01
