-2.79906,8.08006
-2.802814,8.078812
-2.803994,8.077407
-2.807171,8.07756
-2.819435,8.076234
-2.819357,8.08051
-2.814201,8.079109
-2.80061,8.081447
-2.809763,8.080567
-2.809024,8.081908
-2.805047,8.080122
-2.797049,8.080208
-2.790781,8.076611
-2.778406,8.07606
-2.797851,8.075395
-2.799809,8.074657
-2.798058,8.07883
-2.804205,8.07472
-2.808328,8.076591
-2.803843,8.080049
-2.806242,8.078109
-2.798656,8.078565
-2.797619,8.07844
-2.786743,8.07724
-2.785059,8.080515
-2.775962,8.081191
-2.776443,8.079112
-2.777538,8.083634
-2.784889,8.083174
-2.773112,8.085159
-2.780298,8.083407
-2.78906,8.08358
-2.7755,8.0862
-2.785908,8.080841
-2.784139,8.08329
-2.790492,8.079837
-2.795686,8.073712
-2.791988,8.076321
-2.785468,8.077404
-2.778603,8.078663
-2.80019,8.081108
-2.79265,8.079362
-2.788343,8.076328
-2.788717,8.076274
-2.792755,8.077696
-2.797733,8.077631
-2.802954,8.08077
-2.80008,8.081858
-2.796653,8.082162
-2.792095,8.080113
-2.787351,8.078443
-2.779625,8.077723
-2.778048,8.077616
-2.77472,8.083316
-2.772667,8.082165
-2.771141,8.082047
-2.775831,8.081077
-2.773956,8.081335
-2.786306,8.078459
-2.808754,8.079708
-2.808754,8.082207
-2.823026,8.079052
-2.822348,8.075605
-2.831504,8.073814
-2.827755,8.07575
-2.826727,8.072231
-2.833816,8.068827
-2.835024,8.075484
-2.816089,8.079831
-2.833487,8.071883
-2.82849,8.075769
-2.834941,8.073517
-2.800473,8.082429
-2.765163,8.089451
-2.680406,8.101482
-2.62743,8.107455
-2.55855,8.123096
-2.462957,8.151993
-2.438751,8.161356
-2.343898,8.186879
-2.320983,8.196563
-2.241007,8.2229
-2.17898,8.24913
-2.138328,8.264235
-2.02665,8.300434
-1.930825,8.327222
-1.842216,8.353363
-1.734529,8.385828
-1.641374,8.417321
-1.60462,8.432056
-1.515146,8.464456
-1.47907,8.477662
-1.350822,8.51729
-1.266104,8.541395
-1.157456,8.577109
-1.049934,8.61576
-1.017271,8.633376
-0.933721,8.665852
-0.865238,8.68892
-0.735314,8.73978
-0.662456,8.765072
-0.594399,8.783134
-0.482041,8.82455
-0.358729,8.863013
-0.321913,8.880953
-0.233136,8.911207
-0.164341,8.932915
-0.116406,8.950359
-0.044902,8.98353
0.010669,9.005508
0.103237,9.046345
0.191304,9.077994
0.293213,9.115964
0.362542,9.137617
0.398751,9.147138
0.523794,9.18565
0.630799,9.222291
0.721325,9.245257
0.823057,9.28642
0.862771,9.300041
0.910814,9.320297
0.979597,9.350855
1.084617,9.392169
1.170743,9.422508
1.289535,9.470272
1.406167,9.51682
1.521038,9.553094
1.615369,9.591493
1.725221,9.626835
1.765984,9.630314
1.912854,9.657213
1.966763,9.654466
2.020988,9.669893
2.139489,9.688078
2.234112,9.70697
2.25958,9.706189
2.367676,9.721808
2.424014,9.719711
2.542917,9.729538
2.679534,9.751786
2.782207,9.770405
2.828762,9.779834
2.973133,9.815486
3.031557,9.833806
3.179832,9.862423
3.291995,9.881561
3.436143,9.908134
3.554695,9.931991
3.662984,9.949919
3.743158,9.962192
3.846681,9.977905
3.880504,9.98695
3.966738,10.00327
4.018376,10.010343
4.044746,10.016743
4.121598,10.027534
4.226289,10.048187
4.292161,10.062688
4.37999,10.079644
4.432705,10.083111
4.510543,10.09595
4.587634,10.104775
4.762023,10.134502
4.947502,10.169054
5.07838,10.197762
5.20702,10.226413
5.272288,10.236935
5.386517,10.255652
5.495871,10.269679
5.612384,10.28827
5.681577,10.291111
5.817669,10.310602
5.961462,10.339655
6.05515,10.35974
6.087554,10.363724
6.302171,10.408496
6.350247,10.413999
6.495854,10.449436
6.581311,10.466699
6.650405,10.485403
6.776704,10.513375
6.806722,10.519319
6.932318,10.541548
7.046466,10.566391
7.129067,10.576106
7.253718,10.594897
7.37194,10.612813
7.418253,10.618599
7.516006,10.628108
7.603875,10.637332
7.639478,10.637538
7.685365,10.638834
7.767188,10.646753
7.857296,10.660547
7.918166,10.672047
8.019345,10.690353
8.119751,10.706759
8.245662,10.722498
8.343024,10.738229
8.428696,10.752265
8.51836,10.765983
8.614346,10.780594
8.681389,10.784513
8.762093,10.807745
8.894467,10.839181
9.014468,10.876952
9.127252,10.910856
9.182259,10.936819
9.308695,10.987138
9.404752,11.023086
9.470315,11.0388
9.53921,11.061375
9.610622,11.085459
9.73387,11.133362
9.832021,11.171962
9.917042,11.217456
10.021545,11.260433
10.084861,11.305284
10.189853,11.360023
10.274807,11.397674
10.332173,11.418004
10.406386,11.444316
10.509898,11.478418
10.571199,11.507928
10.683,11.553867
10.803224,11.607742
10.901464,11.649237
11.016431,11.685098
11.12778,11.724874
11.183007,11.750274
11.288446,11.79397
11.33438,11.810212
11.421522,11.846857
11.469316,11.865672
11.586986,11.896525
11.712215,11.939155
11.777134,11.95984
11.883383,11.993085
11.952203,12.014409
12.100582,12.071146
12.223451,12.115403
12.326699,12.155622
12.411748,12.18691
12.501131,12.22523
12.590502,12.263309
12.674516,12.29794
12.759008,12.319207
12.861126,12.339343
12.980787,12.383511
13.106209,12.427987
13.225685,12.464678
13.378615,12.514394
13.501438,12.560256
13.585733,12.596159
13.695439,12.629433
13.770161,12.650438
13.886469,12.693378
13.9973,12.733639
14.078277,12.75363
14.193171,12.783795
14.254014,12.796269
14.387351,12.817484
14.482288,12.828872
14.555928,12.840371
14.694173,12.857949
