-1.18451,8.486186
-1.18451,8.48532
-1.175707,8.484572
-1.165938,8.485474
-1.165266,8.487407
-1.165998,8.488783
-1.169204,8.487843
-1.171683,8.491965
-1.175962,8.489088
-1.170845,8.490816
-1.177905,8.484714
-1.187548,8.479232
-1.197161,8.482975
-1.193372,8.487299
-1.184991,8.486926
-1.179764,8.487992
-1.173477,8.48903
-1.171404,8.491748
-1.181348,8.487197
-1.179134,8.485773
-1.177399,8.488653
-1.16943,8.495091
-1.159345,8.497426
-1.153801,8.495022
-1.157238,8.494049
-1.165044,8.490784
-1.167526,8.491219
-1.167002,8.489856
-1.15191,8.491163
-1.152653,8.494132
-1.148474,8.493595
-1.152144,8.492953
-1.154098,8.493479
-1.145077,8.490818
-1.140375,8.490591
-1.141963,8.48941
-1.16241,8.487824
-1.1648,8.488197
-1.158341,8.491105
-1.160574,8.490468
-1.158808,8.493843
-1.160856,8.494121
-1.169204,8.492185
-1.157393,8.492248
-1.148601,8.490082
-1.144002,8.487383
-1.1429,8.490458
-1.133666,8.489823
-1.140108,8.486921
-1.139747,8.486572
-1.140953,8.483912
-1.144773,8.479455
-1.135112,8.479713
-1.132412,8.477396
-1.116424,8.480411
-1.111414,8.483499
-1.115023,8.482076
-1.120304,8.480793
-1.119677,8.472791
-1.120495,8.471432
-1.11703,8.468836
-1.119487,8.469926
-1.111983,8.47444
-1.112627,8.476148
-1.105251,8.474801
-1.10278,8.474453
-1.107223,8.473359
-1.109697,8.476763
-1.116432,8.479248
-1.109209,8.481162
-1.107789,8.48303
-1.102076,8.482953
-1.107244,8.482216
-1.110583,8.485066
-1.098607,8.487818
-1.104955,8.488483
-1.106938,8.48722
-1.105984,8.487597
-1.108257,8.484479
-1.103822,8.479675
-1.105892,8.484694
-1.119419,8.480745
-1.1284,8.478405
-1.128845,8.476069
-1.136739,8.474636
-1.137755,8.473981
-1.142674,8.47427
-1.143874,8.471465
-1.145613,8.471412
-1.155519,8.468845
-1.148696,8.471625
-1.150048,8.470891
-1.144843,8.471075
